track_id,label
91159,6
141283,4
139485,4
28485,6
109542,0
149370,3
122624,4
129886,5
41962,7
91238,2
123439,3
86679,3
145710,6
74669,7
137990,2
133025,0
108808,3
126413,4
128482,6
114375,4
121998,1
79087,1
35608,6
70423,6
56519,2
114223,4
153337,3
125779,7
82631,5
55097,3
109356,7
135228,5
138062,6
125289,0
126586,4
121323,3
139461,7
133836,5
138065,6
43856,3
137723,7
32326,6
129444,2
32438,0
85291,0
4102,5
56691,5
111974,7
85492,2
132434,1
118084,1
64855,1
79616,3
107957,5
25030,5
51275,6
14653,7
119257,7
51118,1
4787,7
131323,4
73760,5
115723,0
121319,3
63251,2
75975,1
92565,1
117627,2
142948,7
67367,6
127916,2
134797,4
87188,6
16163,6
1925,2
139770,7
24749,5
117966,1
90639,7
124915,0
50445,7
111994,4
133449,4
126047,7
71245,3
61679,6
108155,7
108474,4
119097,1
33123,0
96718,7
113972,0
120324,4
14358,3
34511,6
75936,3
80756,5
126224,1
37113,4
32439,0
117883,7
139954,0
121740,6
110447,5
48042,1
126180,4
91093,7
14737,7
65745,3
126601,1
130371,6
13767,3
138024,4
126240,4
46855,6
113063,7
141180,6
148535,2
120316,4
57179,6
111146,4
49071,1
92539,2
111982,7
42014,5
72058,2
141164,3
126506,1
81650,4
83558,3
63803,3
69199,0
134941,5
111228,4
116870,4
26035,3
69554,3
32760,6
112785,1
57891,7
44848,1
143106,7
109446,2
10458,2
145761,0
92954,4
137151,0
114242,0
114212,4
94414,0
142571,5
73469,6
4080,5
122398,7
26861,0
110265,3
11675,5
43534,5
86634,6
67637,0
53158,5
98577,3
127273,6
142573,5
124874,4
61734,6
122199,1
47895,6
18044,5
79978,1
107425,0
71709,6
127359,5
45099,0
149078,6
71228,3
120782,1
114296,0
74373,1
142641,4
10440,2
99274,1
60776,5
124484,6
39605,0
35527,7
125154,0
107571,2
91083,0
23156,5
88429,6
10983,1
91938,2
142096,4
71511,0
144475,2
126016,4
145760,0
69744,6
145059,1
19412,6
131933,5
114237,4
107029,3
9887,2
114282,0
85787,7
71884,1
28608,6
59710,5
114402,7
133437,4
128888,4
131923,4
98655,5
48494,5
129395,5
52633,0
126408,4
37325,6
69825,3
131917,4
99440,7
59720,5
4785,7
133788,2
135341,6
117171,4
69206,0
72790,3
61589,6
148612,6
37369,6
41819,6
4078,5
48454,6
129055,6
126720,4
62180,4
107805,7
71133,2
100973,0
10694,3
60873,5
98301,5
124873,4
57626,1
111154,4
74378,1
64896,1
6605,3
20369,4
129397,5
108461,6
62589,5
30316,1
57500,7
109978,6
120319,4
194,2
133028,0
57569,7
1276,1
132454,2
114559,0
82917,4
92885,1
64252,1
3722,7
10696,3
114044,3
66390,0
134053,0
87639,0
145004,2
71691,3
130440,3
116760,4
11679,5
131292,7
30636,1
43023,5
48453,6
73565,0
118499,1
94422,2
113032,3
111376,6
91899,1
60544,5
129404,5
118672,2
59653,5
141310,0
36143,0
86119,6
38905,1
133639,2
116389,3
3880,2
70174,1
27612,5
71695,3
133027,0
15210,3
70002,1
204,2
145750,3
148604,2
20667,0
125774,7
58068,1
110768,3
10441,2
62436,6
80611,1
143057,0
68537,1
75390,3
149101,6
117173,4
8056,7
148516,6
34510,1
25124,6
145607,7
131912,4
139681,1
10693,3
116177,4
54576,5
38859,1
131902,2
143296,4
43859,3
69203,0
48442,0
22001,6
140873,2
136705,7
62655,7
110653,4
49029,2
3775,5
71173,3
148032,3
95452,4
22295,3
127662,4
55782,0
143216,7
25668,5
10,6
6373,5
21677,6
104010,2
143239,4
48457,6
5521,1
134919,5
89860,3
1197,2
129046,7
42372,0
11764,3
8345,1
75928,3
67237,7
110756,3
74706,7
70402,7
10389,2
123933,0
85041,0
91349,6
62186,5
92548,0
6380,5
114400,7
71276,7
67007,6
120308,4
69207,0
55810,0
122686,7
92284,0
99041,0
46726,3
130952,2
141285,4
71242,3
140625,3
130953,2
135374,7
55709,7
81082,2
6802,5
46718,1
112315,7
86483,4
4069,2
100835,0
119745,1
114073,4
59669,5
144941,6
29746,1
52141,1
141902,6
47896,6
67368,6
90591,6
137721,7
118498,1
11769,3
73344,0
114976,1
6684,1
38964,1
132568,4
108864,5
602,2
59677,5
40940,7
99375,5
46846,6
147412,7
124916,0
137169,4
15880,5
129914,3
13540,5
81362,1
138068,6
19179,7
97988,3
1196,2
93704,2
71172,3
45335,6
9888,2
98623,3
108302,2
57822,3
13735,3
60872,5
12062,2
21167,0
68892,0
119063,1
49476,3
52629,0
108529,0
38895,1
120466,0
123523,4
148609,6
60170,2
130134,0
7554,1
56696,5
115816,0
51268,6
121451,0
126429,6
11261,6
146343,1
98204,0
13474,0
131016,3
138318,7
39904,1
93919,4
4098,5
54662,0
97211,2
89992,1
65755,6
137171,4
83612,4
27611,5
66690,0
115925,2
134580,4
23862,0
111934,3
66074,0
71512,0
51919,2
9513,7
80516,4
140316,1
70774,3
123468,4
75412,3
119994,3
118735,2
133452,4
4521,0
33424,5
92283,0
4100,5
64553,2
74671,7
52446,4
98621,3
17644,1
54031,6
78038,1
1703,2
116877,0
109068,1
14743,7
126415,4
69182,6
111658,7
116587,1
11773,3
132678,4
126229,4
114077,4
18877,1
69985,0
58061,1
68538,1
107578,2
121316,3
126746,2
116514,1
6788,7
144171,3
34257,1
112588,1
132778,6
114388,0
59451,6
144182,3
110171,2
130135,0
126233,4
9155,1
146483,7
100745,0
130922,0
40658,4
83903,1
110980,7
14577,4
50753,7
107047,6
55240,5
147261,3
53160,5
15542,1
129091,7
129887,5
71420,0
61492,7
107126,0
6467,2
149124,3
32331,6
18033,5
116235,0
21402,6
135225,5
129095,7
113530,7
87152,7
117991,1
132795,6
98348,5
152545,3
109958,6
133441,4
117473,6
64522,3
113304,7
19674,5
94093,7
56472,5
112769,0
143061,0
4780,7
92878,1
118500,1
67163,7
73762,5
48307,1
66783,6
120161,1
18611,7
51918,2
38778,5
127036,4
37141,4
32693,3
126550,1
93519,0
57418,4
70660,3
140789,2
141291,4
134792,4
14602,5
58115,6
64893,1
129918,3
107574,2
128887,4
120299,4
70424,6
56030,5
81660,4
108037,7
110070,3
136995,5
124872,4
132675,4
129054,6
130937,2
145042,0
130129,0
41020,5
118505,1
11198,6
67010,6
114065,0
45388,4
15469,1
84135,1
99368,5
122650,4
77572,6
79988,2
40542,3
11767,3
96657,3
38833,5
109189,4
20374,4
115767,4
107577,2
73494,1
75194,6
59664,5
49039,6
11922,3
124180,4
12521,7
3913,2
84058,1
42310,7
122085,7
30043,3
129048,6
115392,0
112668,1
117946,5
126218,4
134385,6
62184,5
93710,2
38777,5
132784,6
126214,4
108014,2
5264,3
42966,1
58054,1
6611,3
41570,2
104356,2
85817,7
7381,1
99372,5
127208,4
4684,3
123614,3
30520,0
14693,2
43696,5
13325,7
65038,0
121652,4
15094,1
39278,1
47663,2
26681,7
43761,2
87490,7
109974,6
124482,6
108478,4
127350,0
55712,7
99363,5
64895,1
90652,7
154303,3
104284,0
38896,1
116490,4
51923,0
127542,1
86720,1
111151,4
52862,1
98552,3
69828,3
90582,6
119979,3
59711,5
14344,0
108457,6
13670,3
43028,5
4782,7
101893,1
129372,6
122190,7
128666,3
144934,6
112583,1
83969,7
127331,4
10541,1
100478,3
124753,0
40844,0
94348,7
52501,2
98668,5
3911,2
59443,6
98349,5
83911,1
95251,7
125161,0
124702,3
108318,1
76381,1
114430,7
122647,4
68592,3
67553,0
126786,2
48443,0
82410,1
64331,0
40240,2
110167,7
112088,1
31392,2
74389,1
129972,7
91937,2
68895,0
82628,5
42119,1
34147,2
118062,4
108301,2
52389,6
85040,0
119901,4
143214,7
134947,5
67600,2
93363,0
134935,5
108532,0
9553,7
